glyph_id,char,work_id,work_title,canvas_index,canvas_label,auto_col,auto_row,bbox_x,bbox_y,bbox_w,bbox_h,cell_x,cell_y,cell_w,cell_h,cell_xywh,display_x,display_y,display_w,display_h,display_xywh,fg_pixel_count,bbox_method,local_image,work_index,uri,viewer_url,manifest_url,canvas_id,canvas_width,canvas_height,annotation_page_url,annotation_id,annotation_index,order_in_page,motivation,bbox_xywh,bbox_xyxy,target,creator,contribution,temporal,temporal_value,year,script_form,shelf_mark,brief_source,source,quality
001_道因法师碑_p0017_c008,人,001_道因法师碑,道因法师碑,17,十七,0,7,1122,1769,132,132,1114,1731,148,208,"[1114, 1731, 148, 208]",1102,1711,172,249,"[1102, 1711, 172, 249]",19135,text_constrained_column_cell_pixel_assignment,assets/page_images/001_道因法师碑/p0017.jpg,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d,1444,2221,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d/ap/s,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d/ap/c/a/53065fa1-a4b3-4054-95e3-41e2a6b53dbd,8,8,supplementing,"[1122, 1769, 132, 132]","[1122, 1769, 1254, 1901]","https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d#xywh=1122,1769,132,132",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0017_c009,之,001_道因法师碑,道因法师碑,17,十七,1,0,951,535,154,154,945,550,157,124,"[945, 550, 157, 124]",932,538,183,148,"[932, 538, 183, 148]",9688,text_constrained_column_cell_pixel_assignment,assets/page_images/001_道因法师碑/p0017.jpg,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d,1444,2221,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d/ap/s,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d/ap/c/a/d1c19172-b5ef-4bdd-8ddb-94e4c69fcfc5,9,9,supplementing,"[951, 535, 154, 154]","[951, 535, 1105, 689]","https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d#xywh=951,535,154,154",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0017_c010,德,001_道因法师碑,道因法师碑,17,十七,1,1,951,669,154,154,945,685,157,149,"[945, 685, 157, 149]",932,670,183,179,"[932, 670, 183, 179]",8873,text_constrained_column_cell_pixel_assignment,assets/page_images/001_道因法师碑/p0017.jpg,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d,1444,2221,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d/ap/s,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d/ap/c/a/f42b9e1e-8764-46c5-94da-cef949cea0e0,10,10,supplementing,"[951, 669, 154, 154]","[951, 669, 1105, 823]","https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d#xywh=951,669,154,154",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0017_c011,见,001_道因法师碑,道因法师碑,17,十七,1,2,951,856,154,154,945,845,157,154,"[945, 845, 157, 154]",932,830,183,184,"[932, 830, 183, 184]",9515,text_constrained_column_cell_pixel_assignment,assets/page_images/001_道因法师碑/p0017.jpg,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d,1444,2221,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d/ap/s,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d/ap/c/a/3d29dbf7-f9ca-4274-8e2c-8e17b82ac569,11,11,supplementing,"[951, 856, 154, 154]","[951, 856, 1105, 1010]","https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d#xywh=951,856,154,154",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0017_c012,称,001_道因法师碑,道因法师碑,17,十七,1,3,951,1000,154,154,945,1011,157,163,"[945, 1011, 157, 163]",932,995,183,195,"[932, 995, 183, 195]",11347,text_constrained_column_cell_pixel_assignment,assets/page_images/001_道因法师碑/p0017.jpg,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d,1444,2221,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d/ap/s,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d/ap/c/a/50212ee0-738a-496b-923e-53c31007f200,12,12,supplementing,"[951, 1000, 154, 154]","[951, 1000, 1105, 1154]","https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d#xywh=951,1000,154,154",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0017_c013,州,001_道因法师碑,道因法师碑,17,十七,1,4,951,1206,154,154,945,1186,157,165,"[945, 1186, 157, 165]",932,1170,183,198,"[932, 1170, 183, 198]",11099,text_constrained_column_cell_pixel_assignment,assets/page_images/001_道因法师碑/p0017.jpg,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d,1444,2221,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d/ap/s,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d/ap/c/a/8f159941-4c59-407e-ac83-2a17c79e96a7,13,13,supplementing,"[951, 1206, 154, 154]","[951, 1206, 1105, 1360]","https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d#xywh=951,1206,154,154",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0017_c014,里,001_道因法师碑,道因法师碑,17,十七,1,5,951,1354,154,154,945,1363,157,156,"[945, 1363, 157, 156]",932,1347,183,188,"[932, 1347, 183, 188]",10069,text_constrained_column_cell_pixel_assignment,assets/page_images/001_道因法师碑/p0017.jpg,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d,1444,2221,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d/ap/s,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d/ap/c/a/c3253113-6157-4ca1-bc6d-cf8ccef544e7,14,14,supplementing,"[951, 1354, 154, 154]","[951, 1354, 1105, 1508]","https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d#xywh=951,1354,154,154",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0017_c015,免,001_道因法师碑,道因法师碑,17,十七,1,6,951,1541,154,154,945,1531,157,176,"[945, 1531, 157, 176]",932,1513,183,212,"[932, 1513, 183, 212]",10682,text_constrained_column_cell_pixel_assignment,assets/page_images/001_道因法师碑/p0017.jpg,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d,1444,2221,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d/ap/s,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d/ap/c/a/4f043791-1d1c-45ed-95d4-566aaf28fc0d,15,15,supplementing,"[951, 1541, 154, 154]","[951, 1541, 1105, 1695]","https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d#xywh=951,1541,154,154",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0017_c016,丧,001_道因法师碑,道因法师碑,17,十七,1,7,951,1732,154,154,945,1720,157,178,"[945, 1720, 157, 178]",932,1702,183,214,"[932, 1702, 183, 214]",13570,text_constrained_column_cell_pixel_assignment,assets/page_images/001_道因法师碑/p0017.jpg,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d,1444,2221,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d/ap/s,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d/ap/c/a/948447b6-df72-447a-8d6a-72a9d31e2982,16,16,supplementing,"[951, 1732, 154, 154]","[951, 1732, 1105, 1886]","https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d#xywh=951,1732,154,154",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0017_c017,之,001_道因法师碑,道因法师碑,17,十七,2,0,768,539,166,166,770,565,163,114,"[770, 565, 163, 114]",757,554,189,136,"[757, 554, 189, 136]",9903,text_constrained_column_cell_pixel_assignment,assets/page_images/001_道因法师碑/p0017.jpg,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d,1444,2221,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d/ap/s,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d/ap/c/a/db1a8245-55a4-414b-9417-ebc646ea87e3,17,17,supplementing,"[768, 539, 166, 166]","[768, 539, 934, 705]","https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d#xywh=768,539,166,166",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0017_c018,后,001_道因法师碑,道因法师碑,17,十七,2,1,768,661,166,166,770,688,163,139,"[770, 688, 163, 139]",757,674,189,167,"[757, 674, 189, 167]",8830,text_constrained_column_cell_pixel_assignment,assets/page_images/001_道因法师碑/p0017.jpg,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d,1444,2221,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d/ap/s,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d/ap/c/a/f188c86d-1466-4f3a-84d8-102f0bd7b3a7,18,18,supplementing,"[768, 661, 166, 166]","[768, 661, 934, 827]","https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d#xywh=768,661,166,166",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0017_c019,乃,001_道因法师碑,道因法师碑,17,十七,2,2,768,837,166,166,770,838,163,165,"[770, 838, 163, 165]",757,822,189,198,"[757, 822, 189, 198]",11522,text_constrained_column_cell_pixel_assignment,assets/page_images/001_道因法师碑/p0017.jpg,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d,1444,2221,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d/ap/s,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d/ap/c/a/f10c6abf-deba-4541-acf4-3b05d7e8eed9,19,19,supplementing,"[768, 837, 166, 166]","[768, 837, 934, 1003]","https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d#xywh=768,837,166,166",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0017_c020,发,001_道因法师碑,道因法师碑,17,十七,2,3,768,1016,166,166,770,1016,163,168,"[770, 1016, 163, 168]",757,999,189,202,"[757, 999, 189, 202]",12167,text_constrained_column_cell_pixel_assignment,assets/page_images/001_道因法师碑/p0017.jpg,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d,1444,2221,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d/ap/s,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d/ap/c/a/45254c96-5cd6-4262-aee4-3534b33b4da2,20,20,supplementing,"[768, 1016, 166, 166]","[768, 1016, 934, 1182]","https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d#xywh=768,1016,166,166",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0017_c021,弘,001_道因法师碑,道因法师碑,17,十七,2,4,768,1198,166,166,770,1196,163,172,"[770, 1196, 163, 172]",757,1179,189,206,"[757, 1179, 189, 206]",12418,text_constrained_column_cell_pixel_assignment,assets/page_images/001_道因法师碑/p0017.jpg,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d,1444,2221,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d/ap/s,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d/ap/c/a/bc4fc3ca-23c2-4229-a03b-f3684775a103,21,21,supplementing,"[768, 1198, 166, 166]","[768, 1198, 934, 1364]","https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d#xywh=768,1198,166,166",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0017_c022,誓,001_道因法师碑,道因法师碑,17,十七,2,5,768,1385,166,166,770,1381,163,179,"[770, 1381, 163, 179]",757,1363,189,215,"[757, 1363, 189, 215]",10790,text_constrained_column_cell_pixel_assignment,assets/page_images/001_道因法师碑/p0017.jpg,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d,1444,2221,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d/ap/s,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d/ap/c/a/a85cdd60-c401-4504-a9fb-278e824ed118,22,22,supplementing,"[768, 1385, 166, 166]","[768, 1385, 934, 1551]","https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d#xywh=768,1385,166,166",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0017_c023,而,001_道因法师碑,道因法师碑,17,十七,2,6,768,1582,166,166,770,1573,163,174,"[770, 1573, 163, 174]",757,1556,189,208,"[757, 1556, 189, 208]",9295,text_constrained_column_cell_pixel_assignment,assets/page_images/001_道因法师碑/p0017.jpg,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d,1444,2221,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d/ap/s,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d/ap/c/a/4996c9c6-651e-4c10-b577-6b7d78788da6,23,23,supplementing,"[768, 1582, 166, 166]","[768, 1582, 934, 1748]","https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d#xywh=768,1582,166,166",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0017_c024,以,001_道因法师碑,道因法师碑,17,十七,2,7,768,1759,166,166,770,1760,163,164,"[770, 1760, 163, 164]",757,1744,189,196,"[757, 1744, 189, 196]",17337,text_constrained_column_cell_pixel_assignment,assets/page_images/001_道因法师碑/p0017.jpg,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d,1444,2221,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d/ap/s,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d/ap/c/a/d1748d3b-ab41-4532-a5bd-c5a93f24c18e,24,24,supplementing,"[768, 1759, 166, 166]","[768, 1759, 934, 1925]","https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d#xywh=768,1759,166,166",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0017_c025,风,001_道因法师碑,道因法师碑,17,十七,3,0,601,540,150,150,602,552,156,126,"[602, 552, 156, 126]",590,539,180,152,"[590, 539, 180, 152]",13090,text_constrained_column_cell_pixel_assignment,assets/page_images/001_道因法师碑/p0017.jpg,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d,1444,2221,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d/ap/s,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d/ap/c/a/a5d01532-7ceb-4771-b6be-b3d53bdb3781,25,25,supplementing,"[601, 540, 150, 150]","[601, 540, 751, 690]","https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d#xywh=601,540,150,150",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0017_c026,树,001_道因法师碑,道因法师碑,17,十七,3,1,601,675,150,150,602,688,156,151,"[602, 688, 156, 151]",590,673,180,181,"[590, 673, 180, 181]",10133,text_constrained_column_cell_pixel_assignment,assets/page_images/001_道因法师碑/p0017.jpg,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d,1444,2221,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d/ap/s,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d/ap/c/a/d07fde7e-8802-4abe-86a0-d59de308cd9e,26,26,supplementing,"[601, 675, 150, 150]","[601, 675, 751, 825]","https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d#xywh=601,675,150,150",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0017_c027,不,001_道因法师碑,道因法师碑,17,十七,3,2,601,864,150,150,602,851,156,170,"[602, 851, 156, 170]",590,834,180,204,"[590, 834, 180, 204]",9605,text_constrained_column_cell_pixel_assignment,assets/page_images/001_道因法师碑/p0017.jpg,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d,1444,2221,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d/ap/s,https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d/ap/c/a/8c6ef211-75aa-4609-a805-7484f4001b57,27,27,supplementing,"[601, 864, 150, 150]","[601, 864, 751, 1014]","https://iiif.library.sh.cn/c/3/fa94379e-ae2c-4698-b8ac-2b2f34df920d#xywh=601,864,150,150",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
