glyph_id,char,work_id,work_title,canvas_index,canvas_label,bbox_x,bbox_y,bbox_w,bbox_h,bbox_xywh,cell_x,cell_y,cell_w,cell_h,cell_xywh,padded_x,padded_y,padded_w,padded_h,padded_xywh,refined_x,refined_y,refined_w,refined_h,refined_xywh,display_x,display_y,display_w,display_h,display_xywh,bbox_method,local_image,auto_col,auto_row,work_index,uri,viewer_url,manifest_url,canvas_id,canvas_width,canvas_height,annotation_page_url,annotation_id,annotation_index,order_in_page,motivation,bbox_xyxy,target,creator,contribution,temporal,temporal_value,year,script_form,shelf_mark,brief_source,source,quality
001_道因法师碑_p0015_c038,哲,001_道因法师碑,道因法师碑,15,十五,446,1394,161,161,"[446, 1394, 161, 161]",446,1400,155,138,"[446, 1400, 155, 138]",417,1365,219,219,"[417, 1365, 219, 219]",427,1370,193,198,"[427, 1370, 193, 198]",427,1370,193,198,"[427, 1370, 193, 198]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0015.jpg,4,5,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/4d4628e5-3907-4783-8b8d-8a135eee9fd9,1460,2231,https://iiif.library.sh.cn/c/3/4d4628e5-3907-4783-8b8d-8a135eee9fd9/ap/s,https://iiif.library.sh.cn/c/3/4d4628e5-3907-4783-8b8d-8a135eee9fd9/ap/c/a/ab8c162a-9d5a-4101-97c0-f3740ce2e127,38,38,supplementing,"[446, 1394, 607, 1555]","https://iiif.library.sh.cn/c/3/4d4628e5-3907-4783-8b8d-8a135eee9fd9#xywh=446,1394,161,161",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0015_c039,覃,001_道因法师碑,道因法师碑,15,十五,446,1534,161,161,"[446, 1534, 161, 161]",446,1552,155,161,"[446, 1552, 155, 161]",417,1505,219,219,"[417, 1505, 219, 219]",427,1517,193,231,"[427, 1517, 193, 231]",427,1517,193,231,"[427, 1517, 193, 231]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0015.jpg,4,6,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/4d4628e5-3907-4783-8b8d-8a135eee9fd9,1460,2231,https://iiif.library.sh.cn/c/3/4d4628e5-3907-4783-8b8d-8a135eee9fd9/ap/s,https://iiif.library.sh.cn/c/3/4d4628e5-3907-4783-8b8d-8a135eee9fd9/ap/c/a/2ebf421b-0fe3-4382-ba08-9b4037b1fbdd,39,39,supplementing,"[446, 1534, 607, 1695]","https://iiif.library.sh.cn/c/3/4d4628e5-3907-4783-8b8d-8a135eee9fd9#xywh=446,1534,161,161",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0015_c040,訏,001_道因法师碑,道因法师碑,15,十五,446,1746,161,161,"[446, 1746, 161, 161]",446,1729,155,195,"[446, 1729, 155, 195]",417,1717,219,219,"[417, 1717, 219, 219]",427,1696,193,271,"[427, 1696, 193, 271]",427,1696,193,271,"[427, 1696, 193, 271]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0015.jpg,4,7,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/4d4628e5-3907-4783-8b8d-8a135eee9fd9,1460,2231,https://iiif.library.sh.cn/c/3/4d4628e5-3907-4783-8b8d-8a135eee9fd9/ap/s,https://iiif.library.sh.cn/c/3/4d4628e5-3907-4783-8b8d-8a135eee9fd9/ap/c/a/d73dd880-c0a9-471b-a19e-bbeacfb47082,40,40,supplementing,"[446, 1746, 607, 1907]","https://iiif.library.sh.cn/c/3/4d4628e5-3907-4783-8b8d-8a135eee9fd9#xywh=446,1746,161,161",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0016_c001,之,001_道因法师碑,道因法师碑,16,十六,853,513,151,151,"[853, 513, 151, 151]",844,527,167,123,"[844, 527, 167, 123]",826,486,205,205,"[826, 486, 205, 205]",824,500,207,177,"[824, 500, 207, 177]",824,500,207,177,"[824, 500, 207, 177]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0016.jpg,0,0,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b,1444,2221,https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b/ap/s,https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b/ap/c/a/283477a7-3442-46dc-9a0b-dd227b17f0fb,1,1,supplementing,"[853, 513, 1004, 664]","https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b#xywh=853,513,151,151",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0016_c002,岁,001_道因法师碑,道因法师碑,16,十六,853,646,151,151,"[853, 646, 151, 151]",844,662,167,167,"[844, 662, 167, 167]",826,619,205,205,"[826, 619, 205, 205]",824,625,207,241,"[824, 625, 207, 241]",824,625,207,241,"[824, 625, 207, 241]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0016.jpg,0,1,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b,1444,2221,https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b/ap/s,https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b/ap/c/a/a747aab9-260f-49a1-8507-cbf79057e1c3,2,2,supplementing,"[853, 646, 1004, 797]","https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b#xywh=853,646,151,151",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0016_c003,粹,001_道因法师碑,道因法师碑,16,十六,853,876,151,151,"[853, 876, 151, 151]",844,845,167,187,"[844, 845, 167, 187]",826,849,205,205,"[826, 849, 205, 205]",824,814,207,259,"[824, 814, 207, 259]",824,814,207,259,"[824, 814, 207, 259]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0016.jpg,0,2,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b,1444,2221,https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b/ap/s,https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b/ap/c/a/704caa09-cd0c-4445-b950-8b9e247b9977,3,3,supplementing,"[853, 876, 1004, 1027]","https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b#xywh=853,876,151,151",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0016_c004,采,001_道因法师碑,道因法师碑,16,十六,853,1053,151,151,"[853, 1053, 151, 151]",844,1047,167,152,"[844, 1047, 167, 152]",826,1026,205,205,"[826, 1026, 205, 205]",824,1016,207,216,"[824, 1016, 207, 216]",824,1016,207,216,"[824, 1016, 207, 216]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0016.jpg,0,3,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b,1444,2221,https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b/ap/s,https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b/ap/c/a/6c57fa37-0d95-4e6c-a6cb-94190c365bf5,4,4,supplementing,"[853, 1053, 1004, 1204]","https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b#xywh=853,1053,151,151",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0016_c005,多,001_道因法师碑,道因法师碑,16,十六,853,1208,151,151,"[853, 1208, 151, 151]",844,1213,167,154,"[844, 1213, 167, 154]",826,1181,205,205,"[826, 1181, 205, 205]",824,1179,207,222,"[824, 1179, 207, 222]",824,1179,207,222,"[824, 1179, 207, 222]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0016.jpg,0,4,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b,1444,2221,https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b/ap/s,https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b/ap/c/a/95b5fc94-90f0-4e66-8f06-100ea300d920,5,5,supplementing,"[853, 1208, 1004, 1359]","https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b#xywh=853,1208,151,151",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0016_c006,奇,001_道因法师碑,道因法师碑,16,十六,853,1389,151,151,"[853, 1389, 151, 151]",844,1381,167,163,"[844, 1381, 167, 163]",826,1362,205,205,"[826, 1362, 205, 205]",824,1350,207,230,"[824, 1350, 207, 230]",824,1350,207,230,"[824, 1350, 207, 230]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0016.jpg,0,5,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b,1444,2221,https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b/ap/s,https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b/ap/c/a/1e30eba3-d03b-46b5-9a34-44850e925c98,6,6,supplementing,"[853, 1389, 1004, 1540]","https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b#xywh=853,1389,151,151",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0016_c007,髫,001_道因法师碑,道因法师碑,16,十六,853,1562,151,151,"[853, 1562, 151, 151]",844,1558,167,155,"[844, 1558, 167, 155]",826,1535,205,205,"[826, 1535, 205, 205]",824,1527,207,220,"[824, 1527, 207, 220]",824,1527,207,220,"[824, 1527, 207, 220]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0016.jpg,0,6,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b,1444,2221,https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b/ap/s,https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b/ap/c/a/b4735eaa-f68a-419a-8834-3727b6c1db2d,7,7,supplementing,"[853, 1562, 1004, 1713]","https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b#xywh=853,1562,151,151",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0016_c008,龀,001_道因法师碑,道因法师碑,16,十六,849,1732,141,141,"[849, 1732, 141, 141]",844,1727,167,151,"[844, 1727, 167, 151]",824,1707,191,191,"[824, 1707, 191, 191]",824,1698,207,213,"[824, 1698, 207, 213]",824,1698,207,213,"[824, 1698, 207, 213]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0016.jpg,0,7,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b,1444,2221,https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b/ap/s,https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b/ap/c/a/83a2e870-1e77-4f08-9b96-a8ba533198f0,8,8,supplementing,"[849, 1732, 990, 1873]","https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b#xywh=849,1732,141,141",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0016_c009,之,001_道因法师碑,道因法师碑,16,十六,674,527,143,143,"[674, 527, 143, 143]",673,532,157,133,"[673, 532, 157, 133]",648,501,195,195,"[648, 501, 195, 195]",654,503,195,191,"[654, 503, 195, 191]",654,503,195,191,"[654, 503, 195, 191]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0016.jpg,1,0,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b,1444,2221,https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b/ap/s,https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b/ap/c/a/fef77533-aab5-4992-8965-1fa02f9d700e,9,9,supplementing,"[674, 527, 817, 670]","https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b#xywh=674,527,143,143",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0016_c010,辰,001_道因法师碑,道因法师碑,16,十六,674,671,143,143,"[674, 671, 143, 143]",673,677,157,142,"[673, 677, 157, 142]",648,645,195,195,"[648, 645, 195, 195]",654,646,195,204,"[654, 646, 195, 204]",654,646,195,204,"[654, 646, 195, 204]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0016.jpg,1,1,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b,1444,2221,https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b/ap/s,https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b/ap/c/a/c7df2e7c-81bf-4177-a17e-3f9140baaf8c,10,10,supplementing,"[674, 671, 817, 814]","https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b#xywh=674,671,143,143",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0016_c011,殊,001_道因法师碑,道因法师碑,16,十六,674,836,143,143,"[674, 836, 143, 143]",673,832,157,162,"[673, 832, 157, 162]",648,810,195,195,"[648, 810, 195, 195]",654,803,195,227,"[654, 803, 195, 227]",654,803,195,227,"[654, 803, 195, 227]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0016.jpg,1,2,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b,1444,2221,https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b/ap/s,https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b/ap/c/a/c593ad8b-2a5d-48a2-81e3-5f41af6a57d5,11,11,supplementing,"[674, 836, 817, 979]","https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b#xywh=674,836,143,143",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0016_c012,姿,001_道因法师碑,道因法师碑,16,十六,674,1023,143,143,"[674, 1023, 143, 143]",673,1009,157,179,"[673, 1009, 157, 179]",648,997,195,195,"[648, 997, 195, 195]",654,980,195,247,"[654, 980, 195, 247]",654,980,195,247,"[654, 980, 195, 247]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0016.jpg,1,3,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b,1444,2221,https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b/ap/s,https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b/ap/c/a/6a41b998-6af3-4936-ae7f-9b9691696ad2,12,12,supplementing,"[674, 1023, 817, 1166]","https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b#xywh=674,1023,143,143",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0016_c013,独,001_道因法师碑,道因法师碑,16,十六,674,1226,143,143,"[674, 1226, 143, 143]",673,1203,157,168,"[673, 1203, 157, 168]",648,1200,195,195,"[648, 1200, 195, 195]",654,1174,195,234,"[654, 1174, 195, 234]",654,1174,195,234,"[654, 1174, 195, 234]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0016.jpg,1,4,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b,1444,2221,https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b/ap/s,https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b/ap/c/a/d02a9fbd-4da9-466d-b411-058e81243543,13,13,supplementing,"[674, 1226, 817, 1369]","https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b#xywh=674,1226,143,143",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0016_c014,茂,001_道因法师碑,道因法师碑,16,十六,674,1387,143,143,"[674, 1387, 143, 143]",673,1385,157,161,"[673, 1385, 157, 161]",648,1361,195,195,"[648, 1361, 195, 195]",654,1356,195,225,"[654, 1356, 195, 225]",654,1356,195,225,"[654, 1356, 195, 225]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0016.jpg,1,5,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b,1444,2221,https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b/ap/s,https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b/ap/c/a/82a2f410-e244-461a-ba61-fc1f0bf9d87b,14,14,supplementing,"[674, 1387, 817, 1530]","https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b#xywh=674,1387,143,143",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0016_c015,孝,001_道因法师碑,道因法师碑,16,十六,674,1576,143,143,"[674, 1576, 143, 143]",673,1561,157,173,"[673, 1561, 157, 173]",648,1550,195,195,"[648, 1550, 195, 195]",654,1532,195,240,"[654, 1532, 195, 240]",654,1532,195,240,"[654, 1532, 195, 240]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0016.jpg,1,6,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b,1444,2221,https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b/ap/s,https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b/ap/c/a/06919062-6fa4-4286-8455-9d7cc4df1523,15,15,supplementing,"[674, 1576, 817, 1719]","https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b#xywh=674,1576,143,143",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0016_c016,爱,001_道因法师碑,道因法师碑,16,十六,674,1765,143,143,"[674, 1765, 143, 143]",673,1750,157,173,"[673, 1750, 157, 173]",648,1739,195,195,"[648, 1739, 195, 195]",654,1721,195,240,"[654, 1721, 195, 240]",654,1721,195,240,"[654, 1721, 195, 240]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0016.jpg,1,7,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b,1444,2221,https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b/ap/s,https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b/ap/c/a/3997d3c0-c222-4667-9ae8-e8f94354e24e,16,16,supplementing,"[674, 1765, 817, 1908]","https://iiif.library.sh.cn/c/3/beeced26-595d-4f0f-81d1-d9fc8584478b#xywh=674,1765,143,143",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
